,ID,clean_tweets,sentiment_score,speech_category
1550,1170642595296342016,takut kerja ngatain ngaca takut bawa agama anut agama sebahagian keluarga agama tolol gambar,-0.1555799,dangerous speech
1551,1170380524046544896,anjing tolol cebur comberan kakak,-0.3338478,dangerous speech
1552,1170157554992762880,anjing tolol x lihat tinggal nyungsep luar kakak,-0.22816846,dangerous speech
1553,1170030665447854083,anjing kaing kaing ekor jepit pintu cain,-0.42567927,dangerous speech
1554,1169872373404729345,anjing buka topeng takut kasih lihat muka asli borgol,-0.018515468,dangerous speech
1555,1169822145205030913,marah tolol unya jual agama tolol pelihara kakak,-0.2847704,dangerous speech
1556,1169818958595153920,jual beli berani main kroyokan cari dukung jual agama nyali jangkrik takut,-0.26547197,dangerous speech
1557,1169163565435166721,anjing kaing kaing comberan kakak,-0.4291988,dangerous speech
1558,1168349456053366784,dukung kalah pilpres stres akut sama papua hti beda hina hina ganti ideologi pancasila khilafah,-0.0875164,dangerous speech
1559,1168338683876933632,anjing kaing kaing masuk selokan cain,-0.2184234,dangerous speech
1560,1167279034964688896,polusi udara jakarta baik anies henti gimmick lebih baik cinta nonton ruhut buka buka episode polusi udara jakarta waspada waspada waspada,0.119380325,neutral speech
1561,1167261901522210817,papua coba mengadudomba papua bahagian republik indonesia cinta mohon keluarga ku papua pancing hati panas kepala dingin,-0.35573718,dangerous speech
1562,1166918105005613056,repot beda bendera khilafah,-0.7331029,dangerous speech
1563,1166917501009063936,gagal diri negara khilafah gonggong kakak,-0.20487574,dangerous speech
1564,1158554415294320641,nkri syariah pancasila gagas salah pancasila sbg ideologi final tawar tawar laku rekam jejak digital terang benderang pancasila,-0.19957575,dangerous speech
1565,1156563293596553219,su dungu tunggu tangkap borgol polri kamtipmas hina tuslah simbol negara presiden ri joko widodo,0.22694278,neutral speech
1566,1156473380926681088,dungu suka hina simbol negara biar anjing gonggong kafilah,-0.04219693,dangerous speech
1567,1156019832816455684,perintah berani bubar ormas tentang ideologi pancasila takut tunggu tanggal main,0.5472585,neutral speech
1568,1154730136899506177,pisah jokowi lbp coba adu domba mega lbp jokowi jaga ideologi pancasila uud bhineka tunggal ika nkri,0.14564216,neutral speech
1569,1154588133796667392,politik baris sakit hati dlm koalisi wajar rusak sama jasa tiru lawak srimulat jaya jaya salah lawak alm gelandang dan emis suka untung,0.038108557,neutral speech
1570,1154558701912518657,anjing masuk comberan kaing kaing kakak,-0.16072407,dangerous speech
1571,1154356021936082944,level ab tolol kakak kelas ideologi pancasila sumpa pemuda beda,-0.23301712,dangerous speech
1572,1154186149436411905,angin surga surya paloh anies baswedan bikin anies salah tingkah kerja kerja kerja ngurusin jakarta lanjut gubernur jokowi ahok pilpres belanda,-0.092679024,dangerous speech
1573,1153509567659040768,kalah kalah gonggong kakak,-0.83421373,dangerous speech
1574,1152803124949602304,anjing lapar pagi gonggong kakak,-0.38503736,dangerous speech
1575,1152386445740367872,presiden ri pilih rakyat demokrasi menang gubernur rakyat pilih teror sara ujar benci fitnah presiden ri periode,-0.406664,dangerous speech
1576,1151680753006080002,menang sara ujar benci fitnah teror kakak,-0.36511433,dangerous speech
1577,1151352648135671808,ramai bicara farmula e bantah jakarta tuan rumah formula e jajak final gawat berita bohong capres,0.14628196,neutral speech
1578,1150605151289274369,gabung provokator kotor kakak,-0.5257231,dangerous speech
1579,1150431668307558400,anjing lelep comberan majikan kabur cain,-0.22076845,dangerous speech
1580,1150397921826709510,jokowi oposisi silah benci dendam hina jaga etika ideologi pancasila indah coba korupsi jabat berani putus ganti pecat mantap jokowi presiden,-0.16976458,dangerous speech
1581,1150267387255541760,pki tahu gerak bubar hti tahu gerak malu kucing khilafahnya ganti pancasila bubar bahaya laten waspada,-0.17575985,dangerous speech
1582,1150229045860134913,bye bye bye tumpang gelap memamfaatkan prabowo bonceng belakang hti ganti ideologi pancasila khilafah,0.023827225,neutral speech
1583,1150226017417437185,anjing gonggong cebur comberan cain,-0.1863038,dangerous speech
1584,1149988161356873729,anjing otak masuk comberan kakak,-0.2467474,dangerous speech
1585,1149972925023318016,anjing kaing kaing buntut jepit pintu kakak,-0.2272672,dangerous speech
1586,1149581721647476737,anjing gila kakak lapar kakak nuhun,-0.4480701,dangerous speech
1587,1149566038473707520,makan anjing babi wouuuuuuu nikmat nuhun,-0.1381653,dangerous speech
1588,1149494942126899201,basmi koruptor bawa agama tolol kakak,-0.18656364,dangerous speech
1589,1147802063746691072,hati sebar isu bohong masuk penjara rengek rengek tangguh sakit gudang,0.11939305,neutral speech
1590,1147748275493097473,anjing gonggong cebur comberan kakak,-0.2623369,dangerous speech
1591,1147745277979185153,anjing gonggong lapar kakak kakak,-0.39643076,dangerous speech
1592,1147331089016340480,gatot nurmantyo takut ganti pancasila komunis pancasila ganti khilafah takut takut rakyat indonesia waspada syukur tni polri kuat rakyat rakyat,-0.00724566,dangerous speech
1593,1146934408664027138,anjing comberan gonggong kakak,-0.34842017,dangerous speech
1594,1146742495566585856,muka anjing lapar kakak,-0.6732731,dangerous speech
1595,1146638174741045248,anjing kurus kaing kaing lapar cain,-0.34622753,dangerous speech
1596,1146175168919867394,menang jokowi curang curang kalah sumpah ku,-0.45396554,dangerous speech
1597,1146018680326819840,stres ngebayangi khilafah habis periode sok jujur niat baca menang ideologi pancasila,0.20146143,neutral speech
1598,1145994324989157378,gubernur celaka menang ganti menang dukung teror fitnah ujar benci takut nakuti rakyat bangga capres laut fakta wowosandi gatot gagal total coba,0.08147603,neutral speech
1599,1145625072155136001,nawari khilafah gede rasa gede,-0.10579246,dangerous speech
1600,1145602326696255489,anjing cebur comberan cain,-0.20441642,dangerous speech
1601,1145601976404779008,anjing kaing kaing ekor pencet pintu bodoh kakak nuhun,-0.31042734,dangerous speech
1602,1145601547239395333,anjing gonggong kakak lapar,-0.34437394,dangerous speech
1603,1145306463197368320,unya jual agama malu kalah jual agama kakak agama agung hormat rendah,-0.35549903,dangerous speech
1604,1145305143652622342,menang kakak dasar provokator murah,-0.47450092,dangerous speech
1605,1145266099900096512,tolol anjing bantu kakak,-0.45008528,dangerous speech
1606,1145212831895343105,anjing ekor jepit pintu kaing kaing,-0.3709029,dangerous speech
1607,1144985672429789185,pesta demokrasi pilpres selesai henti mimpi menang bangun jokowi amin menang mutlak tebal rakyat kepecayaan jokowi periode fitnah ujar benci teror afkan mesra,-0.2217499,dangerous speech
1608,1144961052943278080,anjing stres makan kakak,-0.3007962,dangerous speech
1609,1144909297740132352,dukung khilafah nyinyir indonesia ideologi pancasila,-0.29242644,dangerous speech
1610,1144870946026807296,anjing kurap cebur comberan kaing kaing,-0.15373588,dangerous speech
1611,1144698027292184577,anjing cebur comberan kaing kaing kakak,-0.2385211,dangerous speech
1612,1144697042071166976,anjing stres lapar kakak kakak,-0.18868732,dangerous speech
1613,1144454319984369665,tolak gugat terima bawa adil internasional belanda silah salah hakim kafir khilafah kakak,-0.073622525,dangerous speech
1614,1143915936753360897,maling teriak maling lupa ahok kalah sara ujar benci teror kakak,-0.09697342,dangerous speech
1615,1143893004589162496,dukung prabowosandi sasar partai politik nebeng partai politik misi jadi indonesia negara khilafah ganti ideologi pancasila hti ormas larang indonesia cinta dukung fpi,0.09895912,neutral speech
1616,1143502798195240962,org bodoh kasih komentar indonesia ideologi pancasila paksa kakak,-0.19224665,dangerous speech
1617,1143097553443086336,anjing gonggong kakak lapar,-0.34437394,dangerous speech
1618,1142479547046289408,anjing gonggong lapar kakak,-0.6155995,dangerous speech
1619,1142326259902496768,malu provokator salah melulu komentar salah malu kakak,-0.37826383,dangerous speech
1620,1142050435592871936,jokowi dukung setia kecewa dlm suasana ulang presiden ri tegar riak gelombang samudera hukum jadi panglima politik laku makar tahan tangguh,0.18700841,neutral speech
1621,1141361101587845121,anjing gila kakak lapar kakak,-0.5782931,dangerous speech
1622,1141251596959064064,sbg lawyer senior radi periode lawyer dpr mpr ri tangan perkara terang benderang berat kalah pilpres bawa tolak umum kpu hasil pilpres menang jokowi amin prabowosandi kenegarawanannya,-0.3322098,dangerous speech
1623,1140942902887092225,gugat prabowosandi kuasa hukum tolak kuasa hukum kpu bawaslu tkn lucu fitnah perintah jokowi tni polri bin sidang sadar susah bukti gugat bukti kakak,-0.12628213,dangerous speech
1624,1140530120530247680,besok sidang lanjut tim lawyer kpu bawaslu tkn silah selancar tanggap gugat tim bpn pegang hukum bambang w cs penuh fitnah ujar benci jokowi tni polri bin perintah tuduh,0.1634765,neutral speech
1625,1139515649833631744,anjing gonggong kakak lapar kakak,-0.44282055,dangerous speech
1626,1139387027516821504,tim lawyer prabowosandi sidang gamang dlm bukti fakta curang dalil hukum silah bukti gugat bukti prabowosandi harap mimpi siang bolong hidung hidung jokowi amin,0.05753994,neutral speech
1627,1138619875377549312,rusuh mei tni polri sukses profesional protap jalan atas demo damai ramai bonceng tumpang gelap main api bakar dukung polisi bongkar dalang makar,0.59813154,neutral speech
1628,1138308051935481856,anjing lapar kakak gonggong kakak,-0.49746135,dangerous speech
1629,1137353046202077184,anjing gonggong kakak lapar,-0.34437394,dangerous speech
1630,1137347626238586880,anjing gonggong lapar kakak,-0.6155995,dangerous speech
1631,1136442854358695936,kakak ngomongnya kalah tni polisi kuat kompak adu domba,-0.022236824,dangerous speech
1632,1135712957634043904,anjing kurap gonggong lapar kakak kakak,-0.302828,dangerous speech
1633,1133887739345006592,nkri negara satu republik indonesia coba ganggu ormas larang hti ganti ideologi pancasila khilafah provinsi coba pisah negara indonesia cinta takut tni polisi siaaaaaaap kacau rusuh,-0.012765557,dangerous speech
1634,1133531908053164032,kivlan sangka polisi pandang depan hukum amien rais fadli zon tengku zulkarnain madi daniel simanjuntak tiarap fahri hamzah rocky gerung kelas sangka provokator,0.16249257,neutral speech
1635,1132652736145645568,jual sara laku kakak,-0.68524534,dangerous speech
1636,1132529715477008385,dukung bakpau nasi kebuli coba ganggu ideologi pancasila sbgn tangkap lari timur terima kasih tni polri pandang belakang tega hukum rakyat tni polri,0.21193679,neutral speech
1637,1131080035538890752,provokator rusuh bawaslu tambur jakarta kota ujar benci curang terima kalah prabowo sandi pilpres pilwapres henti mengkompor kompor dukung,0.08077347,neutral speech
1638,1130997854502178816,jadi rusuh tambur tambur markas fpi ormas takut buron timur dukung setia prabowo bakar cuci tangan provokator,0.3143201,neutral speech
1639,1130078170546298880,investigasi mengkambing hitam kpu strategi prabowo sandi delegitim sahabat ku ruhut buka buka episode tayang nonton lupa subscribe sukses terusssssssss,0.14170069,neutral speech
1640,1128989932263886849,curang bukti kakak bawaslu,-0.649217,dangerous speech
1641,1128984444067434497,terima kasih titi anggraini direktur perludem fanatisme pilpres diprovok elit tanggung lahir bodoh masal rakyat polos kertas putih mohon henti berita isu bohong,0.049087673,neutral speech
1642,1128584155514597378,anjing gonggong kakak lapar,-0.34437394,dangerous speech
1643,1128106071581585408,anjing lapar kakak gonggong,-0.3393624,dangerous speech
1644,1128100030454194176,anjing gonggong lapar kakak,-0.6155995,dangerous speech
1645,1126664643294814211,masyarakat kota bandung dukung prabowosandi turun jalan isu bohong melulu rakyat indonesia cerdas provokasi kalah kalah nuhun,0.32402712,neutral speech
1646,1126347368222212097,eggi sudjana sangka susul tim sukses prabowosandi susul sangka lai suka kompor hai provokator henti polisi profesional tangan jurus makar,0.38238725,neutral speech
1647,1126289057523224577,gertak sambal zaman kerja kerja kerja rakyat laku nakut i rakyat ajak revolusi people power aparat polisi tni rekam jejak provokator waspada,0.17964798,neutral speech
1648,1125658899787333632,amien rais pikir negative sblm rakyat hak tps ancam pilpres curang ajak rakyat people power fakta rakyat cerdas era joko widodo sikap people power duyun duyun tps,-0.095039606,dangerous speech
1649,1125619753777680384,bicara sembarang ember bocor sdr rizal ramli tanggung jawab pamen tni informasi hasil pilpres dusta bukti seret hadap hukum,0.2234335,neutral speech
1650,1125562574697746432,dewasa ahok tim sukses demokrasi pilih kepala daerah gubernur dki sara ujar benci fitnah teror penjara terima kalah terima kalah kalah sakit tunjuk jiwa kesatria patriotik,-0.123643816,dangerous speech
1651,1125270519299751936,bicara r becus provokator rizal rizal sakit hati pecat kakak,0.100453556,neutral speech
1652,1125262135838175232,anjing gonggong bulan suci kakak wass,0.07391417,neutral speech
1653,1124508490494500865,lihat tolak hasil pilpres real count kpu jual agama tampang raut muka turun timur buron coba mengkomporin negeri tito kapolri had panglima tni tindak ingat indonesia,0.074002355,neutral speech
1654,1123695913476734977,kapolri tito panglima tni had kepala staf al au rakyat indonesia setia ideologi negara pancasila uud bhineka tunggal ika nkri belakang komandan jajar mohon ambil tindak dukung prabowo garis keras,0.123641655,neutral speech
1655,1121990628450213888,deklarasi menang prabowo menang sujud syukur jilid jilid x film rambo ragu menang kpu curang menang curang data menang ngarang jiwa sportif,-0.12512028,dangerous speech
1656,1121695427345043456,eggi sudjana periksa lapor kader pdi juang bukti tahan orasi didpn rumah prabowo capres gagal provokasi turun jalan people power laku rakyat cerdas cinta joko widodo presiden ri periode,-0.07514191,dangerous speech
1657,1121588896955949062,pepatah anjing gonggong waras ngertikan erti gairah sibuk tunggu real count kpu mei,0.31291914,neutral speech
1658,1121230549861855232,bohong bohong bohong fadli zon alas aman lokasi real count bpn pindah pindah detik com pojok polisi tni kerja aman tertib terima kasih,0.19531244,neutral speech
